郵便番号, 地域区分ID, (旧)郵便番号, 都道府県名(よみ), 市区町村名(よみ), 町域名(よみ), 都道府県名, 市区町村名, 町域名, 一町域が二以上の郵便番号で表される場合の表示, 小字毎に番地が起番されている町域の表示, 丁目を有する町域の場合の表示, 一つの郵便番号で二以上の町域を表す場合の表示, 更新の表示, 変更理由, 登録日, 修正日
post_id, region_id, post_id_old, state_re, cities_re, town_re, state, cities, town,more_info1,more_info2,more_info3,more_info4,more_info5,more_info6, create_on, modify_on
8280047,40214,828,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,ﾋﾛｾ,福岡県,豊前市,広瀬,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8280042,40214,828,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,ﾎﾘﾀﾃ,福岡県,豊前市,堀立,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8280031,40214,828,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,ﾐｹｶﾄﾞ,福岡県,豊前市,三毛門,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8280034,40214,828,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,ﾓﾘﾋｻ,福岡県,豊前市,森久,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8280056,40214,828,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,ﾔｸｼｼﾞ,福岡県,豊前市,薬師寺,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8280071,40214,828,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,ﾔﾏｳﾁ,福岡県,豊前市,山内,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8280051,40214,828,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,ﾖｼｷ,福岡県,豊前市,吉木,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8280033,40214,828,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,ﾛｸﾛｳ,福岡県,豊前市,六郎,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090000,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,福岡県,中間市,以下に掲載がない場合,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090021,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｱｻｷﾞﾘ,福岡県,中間市,朝霧,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090024,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｲｹﾀﾞ,福岡県,中間市,池田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090011,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｲﾜｾ,福岡県,中間市,岩瀬,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090041,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｲﾜｾﾆｼﾏﾁ,福岡県,中間市,岩瀬西町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090023,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｵｳｷﾞｶﾞｳﾗ,福岡県,中間市,扇ケ浦,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090026,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｵｵﾂｼﾞﾏﾁ,福岡県,中間市,大辻町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090039,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｵｵﾈﾄ,福岡県,中間市,大根土,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090031,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｵﾀﾞｶﾞｳﾗ,福岡県,中間市,小田ケ浦,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090003,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｶﾐｿｺｲﾉ,福岡県,中間市,上底井野,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090013,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｶﾐﾚﾝｹﾞｼﾞ,福岡県,中間市,上蓮花寺,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090017,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｻｸﾗﾀﾞｲ,福岡県,中間市,桜台,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090004,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｼﾓｵｵｸﾏ,福岡県,中間市,下大隈,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090012,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｼﾓﾚﾝｹﾞｼﾞ,福岡県,中間市,下蓮花寺,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090038,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ｼﾞｮｳｶﾏﾁ,福岡県,中間市,浄花町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090015,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾀｶﾞ,福岡県,中間市,太賀,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090030,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾁｭｳｵｳ,福岡県,中間市,中央,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090018,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾄｵﾘﾀﾆ,福岡県,中間市,通谷,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090033,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾄﾞﾃﾉｳﾁ,福岡県,中間市,土手ノ内,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090032,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾅｶｵ,福岡県,中間市,中尾,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090002,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾅｶｿｺｲﾉ,福岡県,中間市,中底井野,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090036,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾅｶﾞﾂ,福岡県,中間市,長津,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090037,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾅｶﾂﾞﾙ,福岡県,中間市,中鶴,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090034,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾅｶﾏ,福岡県,中間市,中間,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090027,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾅﾅｴﾏﾁ,福岡県,中間市,七重町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090022,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾅﾍﾞﾔﾏﾏﾁ,福岡県,中間市,鍋山町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090001,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾊﾌﾞ,福岡県,中間市,垣生,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090019,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾋｶﾞｼﾅｶﾏ,福岡県,中間市,東中間,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090025,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾌｶｻｶ,福岡県,中間市,深坂,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090016,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾎｼｶﾞｵｶ,福岡県,中間市,星ケ丘,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090035,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾏﾂｶﾞｵｶ,福岡県,中間市,松ケ岡,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090028,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾔﾖｲ,福岡県,中間市,弥生,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8090014,40215,809,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,ﾚﾝｹﾞｼﾞ,福岡県,中間市,蓮花寺,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380100,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,福岡県,小郡市,以下に掲載がない場合,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380135,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｱｶｶﾞﾜ,福岡県,小郡市,赤川,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380128,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｲﾅﾖｼ,福岡県,小郡市,稲吉,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380114,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｲﾉｳｴ,福岡県,小郡市,井上,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380142,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｵｵｲﾀｲ,福岡県,小郡市,大板井,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380127,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｵｵｻﾞｷ,福岡県,小郡市,大崎,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380115,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｵｵﾎ,福岡県,小郡市,大保,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380141,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｵｺﾞｵﾘ,福岡県,小郡市,小郡,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380104,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｵﾄｸﾞﾏ,福岡県,小郡市,乙隈,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380121,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｶﾐｲﾜﾀ,福岡県,小郡市,上岩田,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380136,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｶﾐﾆｼｱｼﾞｻｶ,福岡県,小郡市,上西鰺坂,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380144,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｷﾞｵﾝ,福岡県,小郡市,祇園,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380143,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｺｲﾀｲ,福岡県,小郡市,小板井,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380123,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｼﾓｲﾜﾀ,福岡県,小郡市,下岩田,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380134,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ｼﾓﾆｼｱｼﾞｻｶ,福岡県,小郡市,下西鰺坂,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380102,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾂｺ,福岡県,小郡市,津古,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380138,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾃﾗﾌｸﾄﾞｳ,福岡県,小郡市,寺福童,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380107,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾉｿﾞﾐｶﾞｵｶ,福岡県,小郡市,希みが丘,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380112,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾋｶﾀ,福岡県,小郡市,干潟,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380131,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾋﾗｶﾀ,福岡県,小郡市,平方,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380111,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾌｷｱｹﾞ,福岡県,小郡市,吹上,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380137,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾌｸﾄﾞｳ,福岡県,小郡市,福童,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380125,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾌﾀ,福岡県,小郡市,二タ,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380126,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾌﾀﾓﾘ,福岡県,小郡市,二森,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380124,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾌﾙｴ,福岡県,小郡市,古飯,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380122,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾏﾂｻﾞｷ,福岡県,小郡市,松崎,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380103,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾐｸﾆｶﾞｵｶ,福岡県,小郡市,三国が丘,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380101,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾐｽｽﾞｶﾞｵｶ,福岡県,小郡市,美鈴が丘,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380108,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾐｽｽﾞﾉﾓﾘ,福岡県,小郡市,美鈴の杜,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380106,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾐﾂｻﾜ,福岡県,小郡市,三沢,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380132,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾐﾂﾕｷ,福岡県,小郡市,光行,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380133,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾔｻｶ,福岡県,小郡市,八坂,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380113,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾔﾏｸﾞﾏ,福岡県,小郡市,山隈,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380105,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾖｺｸﾞﾏ,福岡県,小郡市,横隈,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8380116,40216,83801,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,ﾘｷﾀｹ,福岡県,小郡市,力武,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180000,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,福岡県,筑紫野市,以下に掲載がない場合,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180011,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｱｼｷ,福岡県,筑紫野市,阿志岐,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180012,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｱﾏﾔﾏ,福岡県,筑紫野市,天山,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180068,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｲｼｻﾞｷ,福岡県,筑紫野市,石崎,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180014,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｳｼｼﾞﾏ,福岡県,筑紫野市,牛島,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180034,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｳﾂｸｼｶﾞｵｶﾐﾅﾐ,福岡県,筑紫野市,美しが丘南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180035,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｳﾂｸｼｶﾞｵｶｷﾀ,福岡県,筑紫野市,美しが丘北,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180033,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｳﾏｲﾁ,福岡県,筑紫野市,馬市,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180006,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｵｵｲｼ,福岡県,筑紫野市,大石,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180013,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｵｶﾀﾞ,福岡県,筑紫野市,岡田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180041,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｶﾐｺｶﾞ,福岡県,筑紫野市,上古賀,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180031,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｸﾏ,福岡県,筑紫野市,隈,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180002,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｺｳｿﾞﾉ,福岡県,筑紫野市,香園,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180047,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｺｶﾞ,福岡県,筑紫野市,古賀,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180063,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｻｸﾗﾀﾞｲ,福岡県,筑紫野市,桜台,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180021,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｼﾀﾐ,福岡県,筑紫野市,下見,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180054,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｽｷﾞﾂﾞｶ,福岡県,筑紫野市,杉塚,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180067,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ｿﾞｸﾐｮｳｲﾝ,福岡県,筑紫野市,俗明院,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180025,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾁｸｼ,福岡県,筑紫野市,筑紫,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180022,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾁｸｼｴｷﾏｴﾄﾞｵﾘ,福岡県,筑紫野市,筑紫駅前通,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180064,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾂﾈﾏﾂ,福岡県,筑紫野市,常松,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180053,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾃﾝﾊﾟｲｻﾞｶ,福岡県,筑紫野市,天拝坂,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180055,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾄｳﾉﾊﾙ,福岡県,筑紫野市,塔原,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180059,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾄｳﾉﾊﾙﾋｶﾞｼ,福岡県,筑紫野市,塔原東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180073,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾄｳﾉﾊﾙﾆｼ,福岡県,筑紫野市,塔原西,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180074,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾄｳﾉﾊﾙﾐﾅﾐ,福岡県,筑紫野市,塔原南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180066,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾅｶﾞｵｶ,福岡県,筑紫野市,永岡,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180032,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾆｼｵﾀﾞ,福岡県,筑紫野市,西小田,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180044,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾊｷﾞﾜﾗ,福岡県,筑紫野市,萩原,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180062,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾊﾘｽﾘ,福岡県,筑紫野市,針摺,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180085,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾊﾘｽﾘｷﾀ,福岡県,筑紫野市,針摺北,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180083,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾊﾘｽﾘﾁｭｳｵｳ,福岡県,筑紫野市,針摺中央,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180084,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾊﾘｽﾘﾆｼ,福岡県,筑紫野市,針摺西,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180081,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾊﾘｽﾘﾋｶﾞｼ,福岡県,筑紫野市,針摺東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180082,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾊﾘｽﾘﾐﾅﾐ,福岡県,筑紫野市,針摺南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180005,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾊﾙ,福岡県,筑紫野市,原,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180024,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾊﾙﾀﾞ,福岡県,筑紫野市,原田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180036,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾋｶﾘｶﾞｵｶ,福岡県,筑紫野市,光が丘,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180045,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾋﾞｮｳﾄﾞｳｼﾞ,福岡県,筑紫野市,平等寺,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180051,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾌﾂｶｲﾁ,福岡県,筑紫野市,二日市,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180056,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾌﾂｶｲﾁｷﾀ,福岡県,筑紫野市,二日市北,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180072,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾌﾂｶｲﾁﾁｭｳｵｳ,福岡県,筑紫野市,二日市中央,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180071,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾌﾂｶｲﾁﾆｼ,福岡県,筑紫野市,二日市西,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180057,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾌﾂｶｲﾁﾐﾅﾐ,福岡県,筑紫野市,二日市南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180007,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾎﾝﾄﾞｳｼﾞ,福岡県,筑紫野市,本道寺,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8180026,40217,818,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,ﾐｻｷ,福岡県,筑紫野市,美咲,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
